"Administration communale","Les Verrières","commune.verrieres@ne.ch","032 866 12 15","2126","Grand-Bourgeau","61","http://www.lesverrieres.ch"
"Administration communale","Les Planchettes","commune.planchettes@ne.ch","032 913 44 88","2325","Village","10","http://www.les-planchettes.ch"
"Gemeinde Leukerbad","Leukerbad","info@leukerbad.org","027 472 71 00","3954","Lichtenstrasse","29","http://www.leukerbad.org/"
"Gemeindeverwaltung","Leutwil","gemeindeverwaltung@leutwil.ch","062 777 15 59","5725","Dorfstrasse","12","http://www.leutwil.ch"
"Gemeindeverwaltung Leuzigen","Leuzigen","gemeindeverwaltung@leuzigen.ch","032 679 21 10","3297","Dorfstrasse","9","https://www.leuzigen.ch/"
"Administration communale","Leysin","info@leysin-commune.ch","024 493 45 40","1854","Maison de Commune","","http://www.leysin-commune.ch"
"Commune de Leytron","Leytron","commune@leytron.ch ","027 305 10 00","1912","Place de la maison de commune ","","http://www.leytron.ch "
"Gemeindeverwaltung Lichtensteig","Lichtensteig","info@lichtensteig.sg.ch","058 228 23 99","9620","Hauptgasse","12","http://www.lichtensteig.ch"
"Gemeindeverwaltung","Liesberg","info@liesberg.ch","061 775 97 97","4254","Unterdorf","6","http://www.liesberg.ch"
"Stadt","Liestal","stadt@liestal.bl.ch","061 927 52 52","4410","Rathausstr.","36","http://www.liestal.ch/de/"
"Administration communale","Liddes","commune.liddes@netplus.ch","027 782 61 61","1945","","","http://www.liddes.ch"
"Gemeindeverwaltung","Liedertswil","info@liedertswil.ch","061 961 92 02","4436","Reigoldswilerstrasse 16","","http://www.liedertswil.ch/"
"Gemeindeverwaltung","Ligerz","info@ligerz.ch","032 315 11 71","2514","Hübeli","4","http://www.ligerz.ch"
"Greffe municipal","Lignerolle","info@lignerolle.ch","024 441 94 09","1357","Le Collège","","http://www.communal.ch/communal/default.asp?NoOFS=5755"
"Administration communale","Lignières","commune.lignieres@ne.ch","032 751 22 82","2523","pl. du Régent","1","http://www.lignieres.ch"
"Gemeindeschreiber","Lindau","info@lindau.ch  ","052 355 04 44","8315","Tagelswangerstr.","2","http://www.lindau.ch"
"Gemeindeverwaltung Linden","Linden","info@linden.ch","031 771 03 80","3673","Dorfplatz","2","http://linden.ch"
"Città di Locarno","Locarno","citta@locarno.ch","091 756 31 11","6600","Piazza Grande","18","http://www.locarno.ch"
"Gemeindekanzlei","Lohn (SH)","claudia.schmid@lohn.ch","052 649 22 75","8235","Unterdorf","11","http://www.lohn.ch"
"Amministrazione comunale","Linescio","comune.linescio@bluewin.ch","091 754 18 92","6682","","","https://www4.ti.ch/generale/comuni/home/tutti-i-comuni/dettaglio/?user_comuni_pi1[comid]=291&user_comuni_pi1[state]=map"
"Gemeindeverwaltung","Lohn-Ammannsegg","info@lohn-ammannsegg.ch","032 677 53 00","4573","Stöcklistr.","2","http://www.lohn-ammansegg.ch"
"Administration communale de l'Isle","L'Isle","info@lisle.ch","021 864 40 70","1148","Rue du Château","7","http://www.lisle.ch"
"Gemeindekanzlei","Löhningen","info@loehningen.ch","052 685 24 40","8224","Herrengasse","23","http://www.loehningen.ch"
"Gemeinderatskanzlei","Lommis","info@lommis.ch","052 723 30 10","9506","Banneggstrasse ","2","http://lommis.ch"
"Cancelleria Comunale","Lostallo","cancelleria.lostallo@bluewin.ch","091 820 51 20","6558","","","http://www.lostallo.ch/"
"Administration communale","Longirod","commune.longirod@bluewin.ch","022 368 16 56","1261","Grand'Rue","6","http://www.longirod.ch"
"Gemeinde Lostorf","Lostorf","info@lostorf.ch","062 285 80 80","4654","Hauptstr.","5","http://www.lostorf.ch/"
"Gemeindeverwaltung","Lommiswil","info@lommiswil.ch","032 641 19 78","4514","Kirchackerweg","1","http://www.lommiswil.ch"
"Gemeindeverwaltung","Lotzwil","gemeinde@lotzwil.ch","062 916 00 40 ","4932","Bahnhofstr.","4","http://www.lotzwil.ch"
"Cancelleria comunale","Losone","info@losone.ch","091 785 76 00","6616","via Municipio","7","http://www.losone.ch/"
"Administration communale","Lonay","info@lonay.ch","021 804 74 74","1027","Pl. de l'Eglise","3","http://www.lonay.ch"
"Administration communale","Loveresse","admin.loveresse@bluewin.ch","032 481 26 86 ","2732","Chemin de l'Ecole","3","http://www.loveresse.ch/"
"Gemeinde Lufingen","Lufingen","info@lufingen.ch","043 204 20 40","8426","Mülistr.","11","http://www.lufingen.ch/de/"
"Città di Lugano","Lugano","cancelleria@lugano.ch","058 866 60 00","6900","Via della Posta","8","http://www.lugano.ch/"
"Greffe municipal","Lully (VD)","greffe@lully.ch","021 801 21 60","1132","","","http://www.lully.ch"
"Comune di Lumino","Lumino","info@lumino.ch","091 829 12 64","6533","","","http://www.lumino.ch/"
"Administration communale de Luins","Luins","administration@luins.ch","021 824 10 53","1184","Route de l'Etraz","1","http://www.luins.ch"
"Gemeindeverwaltung","Lungern","gemeinde@lungern.ch","041 679 79 79","6078","Brünigstr.","66","http://www.lungern.ch"
"Administration communale","Lully (FR)","commune@lully-fr.ch","026 663 44 88","1470","Route de Châtillon","2","http://www.lully-fr.ch/"
"Commune de Lucens","Lucens","commune@lucens.ch ","021 906 15 50","1522","Place de la Couronne","1","http://www.lucens.ch/"
"Gemeindeverwaltung Lumnezia","Lumnezia","info@lumnezia.ch","081 931 19 40","7144","","","http://www.lumnezia.ch"
"Gemeindeverwaltung Lupfig","Lupfig","kanzlei@lupfig.ch","056 464 60 00 ","5242","Breitenstr.","14","http://www.lupfig.ch"
"Gemeindeverwaltung","Lupsingen","gemeinde@lupsingen.bl.ch","061 915 90 50  ","4419","Liestalerstr.","14","http://www.lupsingen.ch/"
"Gemeindeverwaltung","Lüscherz","info@luescherz.ch ","032 338 12 27 ","2576","Hauptstrasse","19","http://www.luescherz.ch/"
"Administration communale","Lussery-Villars","administration@lussery-villars.ch","021 862 25 35","1307","Route de Cossonay","23","http://www.lussery-villars.ch"
"Administration communale","Lussy-sur-Morges","lussy-sur-morges@bluewin.ch","021 801 83 88 ","1167","Route de Lully","2","http://www.lussy-sur-morges.ch"
"Einwohnergemeinde Luterbach","Luterbach","gemeindeschreiber@luterbach.ch","032 681 32 66","4542","Hauptstr.","20","http://www.luterbach.ch"
"Einwohnergemeinde Lüterkofen-Ichertswil","Lüterkofen-Ichertswil","gemeindeverwaltung@lueterkofen-ichertswil.ch","032 677 01 70","4571","Kesslergasse","2","http://www.lueterkofen-ichertswil.ch"
"Gemeindeverwaltung","Lüsslingen-Nennigkofen","gemeinde@luesslingen-nennigkofen.ch","032 621 60 10","4574","Bürenstrasse","104","http://www.luesslingen-nennigkofen.ch/"
"Gemeindeverwaltung Lüterswil-Gächliwil","Lüterswil-Gächliwil","egv@lueterswil-gaechliwil.ch","032 351 55 74","4584","Balmstr.","17","http://www.lala.ch"
"Gemeindeverwaltung","Luthern","gemeindeverwaltung@luthern.lu.ch","041 978 80 10 ","6156","Gemeindehaus Wölfen","","http://www.luthern.ch"
"Gemeindeverwaltung","Lütisburg","gemeinde@luetisburg.ch","071 932 52 65","9604","Flawiler Str.","17","http://www.luetisburg.ch"
"Gemeindeverwaltung","Lütschental","info@luetschental.ch","033 853 47 40","3816","Briggmättli","38","http://www.luetschental.ch/home.html"
"Gemeindekanzlei","Lutzenberg","info@lutzenberg.ch","071 886 70 80","9426","Gitzbüchel","192","http://www.lutzenberg.ch"
"Gemeinde Lyss","Lyss","gemeinde@lyss.ch","032 387 01 11","3250","Marktplatz","6","http://www.lyss.ch"
"Commune de Lutry","Lutry","greffe@lutry.ch ","021 796 21 21","1095","Le Château","","http://www.lutry.ch"
"Gemeindeverwaltung","Madiswil","gemeindeschreiberei@madiswil.ch","062 957 70 70","4934","Obergasse","2","http://www.madiswil.ch"
"Einwohnergemeinde Lützelflüh","Lützelflüh","info@luetzelflueh.ch","034 460 16 11","3432","Kirchplatz","","http://www.luetzelflueh.ch/"
"Gemeindeverwaltung Luzein","Luzein","gemeinde@luzein.ch","081 332 12 27","7242","Rathausgasse","61","http://www.luzein.ch"
"Stadt Luzern","Luzern","telefonzentrale.sk@stadtluzern.ch","041 208 81 11","6002","Hirschengraben","17","https://www.stadtluzern.ch/"
"Gemeindeverwaltung","Lyssach","info@lyssach.ch","034/445 25 15","3421","Hubelsgasse","24","http://www.lyssach.ch"
"Gemeinde Madulain","Madulain","info@madulain.ch","081 854 11 41","7523","","","http://www.gemeinde-madulain.ch"
"Gemeindeverwaltung","Mägenwil","gemeindeverwaltung@maegenwil.ch","062 889 89 39","5506","Schulweg","3","http://www.maegenwil.ch"
"Gemeindekanzlei Magden","Magden","gemeindekanzlei@magden.ch","061 845 89 10","4312","Schulstr.","6","http://www.magden.ch"
"Stadtverwaltung","Maienfeld","stadtverwaltung@maienfeld.ch","081 300 45 50","7304","Städtli","15","http://www.maienfeld.ch"
"Gemeindeverwaltung","Maisprach","gemeindeverwaltung@maisprach.ch","061 841 14 46 ","4464","Zeiningerstr.","1","http://www.maisprach.ch/"
"Gemeindekanzlei","Malans","info@malans.ch","081 300 00 20","7208","Dorfplatz","8","http://www.malans.ch"
"Municipio di Maggia","Maggia","segretario@maggia.ch","091 756 50 30","6673","","","http://www.maggia.ch"
"Gemeindeverwaltung Malters","Malters","gemeinde@malters.ch","041 499 66 66","6102","Bahnhofstr.","16","http://www.malters.ch"
"Comune di Magliaso","Magliaso","comune@magliaso.ch","091 606 14 19","6983","Via Cantonale","25","http://www.magliaso.ch"
"Gemeinde Mammern","Mammern","gemeinde@mammern.ch","052 741 32 32","8265","Liebenfelsstrasse","2","http://www.mammern.ch/de/"
"Administration communale","Maracon","commune.maracon@bluewin.ch","021 907 81 25","1613","","","http://www.maracon.ch"
"Gemeindeverwaltung Marbach SG","Marbach (SG)","gemeindeverwaltung@marbach.ch","071 775 81 91","9437","Obergasse","4","http://www.marbach.ch"
"Gemeinde Mandach","Mandach","gemeindekanzlei@mandach.ch","056 284 11 41","5318","","","http://www.mandach.ch/"
"Administration communale","Marsens","commune@marsens.ch","026 915 18 44","1633","Route des Gottes","16","http://www.marsens.ch"
"Municipio di Maroggia","Maroggia","comune@maroggia.ch ","091 649 78 66","6817","via Cantonale","","http://www.maroggia.ch"
"Gemeindeverwaltung Männedorf","Männedorf","info@maennedorf.ch","044 921 66 11","8708","Bahnhofstrasse","6/10/12","http://www.maennedorf.ch"
"Administration communale ","Marchissy","greffe@marchissy.ch","022 368 11 86","1261","Place du Tilleul","6","http://www.marchissy.ch/"
"Comune di Manno","Manno","comune@manno.ch ","091 611 10 00 ","6928","Casa Porta ","9","http://www.manno.ch"
"Politische Gemeinde","Märstetten","info@maerstetten.ch","071 658 60 00","8560","Dorfstr.","17","http://www.maerstetten.ch"
"Administration communale","Marly","commune@marly.ch","026 435 50 50","1723","Route de Fribourg","9","http://www.marly.ch/"
"Gemeindeverwaltung","Marthalen","admin@marthalen.ch","052 305 44 44","8460","Underdorf","2","http://www.marthalen.ch"
"Gemeinde Maschwanden","Maschwanden","gemeinderatskanzlei@maschwanden.ch","044 767 05 55","8933","Dorfstr.","54","http://www.maschwanden.ch"
"Administration communale ","Martigny-Combe","info@martigny-combe.ch","027 722 23 27","1921","Rte de la croix","32","http://www.martigny-combe.ch"
"Administration municipale","Martigny","","027  721 21 11","1920","Rue de l'Hôtel de Ville","1","https://www.martigny.ch/"
"Administration communale","Massongex","info@massongex.ch ","024 471 37 12","1869","pl. de l'Eglise","1","http://www.massongex.ch"
"Administration communale","Massonnens","commune@massonnens.ch","026 653 28 36","1692","Chemin sur la Vella","1","http://www.massonnens.ch"
"Commune de Mathod","Mathod","greffe@mathod.ch","024 459 18 12","1438","Rue de la Forge","22","http://www.mathod.ch/"
"Gemeindekanzlei","Masein","gemeinde.masein@bluewin.ch","081 651 20 09","7425","Roter Platz","","http://masein.ch"
"Administration communale","Matran","commune@matran.ch","026 402 12 12","1753","Route de l'école","6","http://www.matran.ch/"
"Comune di Massagno","Massagno","comune@massagno.ch","091 960 35 35","6908","Via Motta","53","http://www.massagno.ch/"
"Gemeindeverwaltung","Mattstetten","gemeinde@mattstetten.ch","031 859 19 41","3322","Urtenenstrasse","2","http://www.mattstetten.ch/"
"Gemeindeverwaltung Matzendorf","Matzendorf","gemeinde@matzendorf.ch","062 394 19 59","4713","Kleinfeldstrasse","3","http://www.matzendorf.ch"
"Gemeindeverwaltung Matten","Matten bei Interlaken","info@matten.ch","033 826 50 11","3800","Baumgartenstrasse","14","http://www.matten.ch"
"Gemeindeverwaltung","Matzingen","info@matzingen.ch ","058 346 15 15","9548","Altholzstr.","3+5","http://www.matzingen.ch"
"Gemeindeverwaltung","Medel (Lucmagn)","info@medel.ch","081 920 33 66","7184","Tgasa Lucmagn","","http://www.medel.ch/"
"Gemeindeverwaltung","Maur","info@maur.ch","043 366 13 66","8124","Zürichstr.","8","http://www.maur.ch"
"Administration communale","Mauborget","commune.mauborget@bluewin.ch","024 436 23 24","1453","Chemin du collège","1","http://www.mauborget.ch/"
"Gemeindeverwaltung","Mauensee","gemeindeverwaltung@mauensee.lu.ch","041 921 14 84 ","6216","Gemeindehaus","","http://www.mauensee.ch"
"Gemeinde Meggen","Meggen","info@meggen.ch","041 379 81 11","6045","am Dorfplatz","3","http://www.meggen.ch"
"Administration communale de Mauraz","Mauraz","info@mauraz.ch","079 542 69 50","1148","Rue des Fontaines","10","http://www.mauraz.ch"
"Gemeindeverwaltung","Meierskappel","gemeindeverwaltung@meierskappel.ch","041 790 44 44 ","6344","Dorfstr.","2","http://www.meierskappel.ch"
"Mairie de Meinier","Meinier","","022 722 12 12","1252","Route de Gy","17","http://meinier.ch/"
"Gemeindeverwaltung","Meikirch","info@meikirch.ch","031 828 28 20","3045","Wahlendorfstr.","10","http://www.meikirch.ch"
"Gemeindeverwaltung Meienried","Meienried","gemeindeschreiberei@meienried.ch","032 353 76 36","3294","","","http://www.meienried.ch"
"Comune di  Melano","Melano","info@melano.ch","091 648 28 56","6818","Via alla Chiesa ","1","http://www.melano.ch"
"Gemeindeverwaltung","Meinisberg","info@meinisberg.ch ","032 377 11 89 ","2554","Hauptstrasse","45","http://www.meinisberg.ch/"
"Gemeindeverwaltung","Melchnau","info@melchnau.ch","062 917 50 20","4917","Baumgartenstrasse ","4","http://www.melchnau.ch"
"Gemeindeverwaltung","Meisterschwanden","info@meisterschwanden.ch  ","056 676 66 66   ","5616","Eggenstr.","2","http://www.meisterschwanden.ch"
"Gemeindeverwaltung","Meilen","info@meilen.zh.ch","+41 (0)44 925 92 54","8706","Dorfstr.","100","http://www.meilen.ch"
"Gemeinde Meiringen ","Meiringen","info@meiringen.ch","033 972 45 45","3860","Rudenz","14","http://www.meiringen.ch"
"Municipio di Melide","Melide","cancelleria@melide.ch","091 640 10 70","6815","via Franscini","6","http://www.melide.ch/"
"Gemeindeverwaltung","Mellikon","mellikon@verwaltung2000.ch","056 265 00 30","5332","Alte Dorfstrasse","1","http://www.mellikon.ch"
"Gemeindeverwaltung","Mellingen","gemeindekanzlei@mellingen.ch","056 481 88 20","5507","Grosse Kirchgasse","23","http://www.mellingen.ch"
"Amministrazione comunale","Mendrisio","info@mendrisio.ch","058 688 31 31","6850","Via Municipio","13","http://www.mendrisio.ch"
"Einwohnergemeinde Menzingen","Menzingen","info@menzingen.ch ","041 757 22 22","6313","Rathaus","","http://www.zug.ch/behoerden/gemeinden/menzingen/de"
"Einwohnergemeinde Menzingen","Menziken","info@menziken.ch","062 765 78 70","5737","Hauptstrasse","42","http://www.menziken.ch"
"Gemeindeverwaltung","Meltingen","gemeinde@meltingen.ch ","061 791 01 01","4233","Hauptstr.","54","http://www.meltingen.ch"
"Commune de Ménières","Ménières","commune@menieres.ch","026 668 22 06","1533","Rte de l'Ecole","4","http://www.menieres.ch"
"Gemeindeverwaltung","Menznau","gemeindeverwaltung@menznau.lu.ch","041 493 11 47","6122","Wolhuserstr.","3","http://www.menznau.ch"
"Gemeindeverwaltung","Merenschwand","gemeindekanzlei@merenschwand.ch","056 675 53 00","5634","Kanzleistr.","8","http://www.merenschwand.ch"
"Zentralverwaltung","Merishausen","zentralverwaltung@merishausen.ch","052 653 13 18","8232","Brämlenstrasse ","41","http://www.merishausen.ch"
"Gemeindeverwaltung","Merzligen","gemeindeverwaltung@merzligen.ch","032 381 13 67","3274","Schulgasse","3","http://www.merzligen.ch"
"Commune Mervelier","Mervelier","secretariat@mervelier.ch","032 438 80 38","2827","Rue de l'Eglise","4","http://www.mervelier.ch"
"Amministrazione comunale","Mergoscia","mergoscia@bluewin.ch","091 745 12 23 ","6647","","","http://www.mergoscia.ch"
"Cancelleria Comunale","Mesocco","mesocco@bluewin.ch","091 822 91 40","6563","Piaza","","http://www.mesocco.ch"
"Secrétariat communal","Mettembert","communemettembert@bluewin.ch","032 431 19 70","2806","Rte du Haut-Plateau","1A","https://www.communal.ch/net/default.asp?NoOFS=6716&Lng=F"
"Gemeindeverwaltung Mettauertal","Mettauertal","gemeindekanzlei@mettauertal.ch","062 867 21 60","5274","Hauptstrasse ","68","http://www.mettauertal.ch"
"Gemeinde Messen","Messen","verwaltung@messen.ch","031 765 53 19","3254","Hauptstrasse","46","http://www.messen.ch"
"Gemeindeverwaltung","Mettmenstetten","gemeinde@mettmenstetten.ch","044 767 90 10","8932","Albisstr.","2","http://www.mettmenstetten.ch"
"Gemeindeverwaltung Metzerlen-Mariastein","Metzerlen-Mariastein","info@metzerlen.ch","061 731 15 20","4116","Rotbergstr.","1","http://www.metzerlen.ch"
"Comune di Miglieglia","Miglieglia","info@miglieglia.ch","091 609 12 31","6986","Via A. Tamburini","5","http://www.miglieglia.ch/"
"Administration communale","Mies","admin@mies.ch","022 950 92 40   ","1295","rue du Village","1","http://www.mies.ch"
"Administration communale","Mézières (FR)","info@mezieres-fr.ch","026 652 33 93","1684","","","http://www.mezieres-fr.ch/"
"Gemeindebüro","Meyriez","gemeindebuero@meyriez.ch","026 670 49 29","3280","Lausannestr.","14","http://www.meyriez.ch"
"Administration communale de Mex","Mex (VD)","mex.vd@bluewin.ch","021 706 18 00","1031","Ch. de Lugny-lès-Charolles","2","http://www.mex.ch"
"Comune di Mezzovico-Vira","Mezzovico-Vira","cancelleria@mezzovico-vira.ch","091 935 97 40","6805","Piaza du Buteghin","","https://www.mezzovico-vira.ch/"
"Amministrazione comunale","Minusio","cancelleria@minusio.ch","091 735 81 81","6648","via San Gottardo","60","http://www.minusio.ch"
"Mairie de Meyrin","Meyrin","","022 782 82 82","1217","Rue des Boudines","2","https://www.meyrin.ch/"
"Gemeindeverwaltung","Mirchel","gemeinde@mirchel.ch","031 711 10 47","3532","Mirchelbergstrasse 10","10","http://mirchel.ch"
"Administration communale","Mollens (VD)","gref@mollensvd.ch","021 864 42 65","1146","Place du Château","4","http://www.mollensvd.ch"
"Administration communale","Molondin","greffe.molondin@bluewin.ch","024 433 33 34","1415","Route de Montigon","7a","https://www.molondin.ch/"
"Gemeindeverwaltung","Mönchaltorf","gemeinde@moenchaltorf.ch ","044 949 40 10","8617","Esslingerstrasse","2","http://www.moenchaltorf.ch"
"Administration communale","Misery-Courtion","secretariat@misery-courtion.ch","026 475 18 87 ","1721","","","http://www.misery-courtion.ch"
"Administration communale","Montagny-près-Yverdon","contact@montagny.ch","024 447 21 71","1442","Grand-Rue","3","http://www.montagny.ch"
"Gemeindeverwaltung","Möhlin","gemeinde@moehlin.ch","061 855 33 33","4313","Hauptstr.","36","http://www.moehlin.ch/"
"Administration communale","Missy","commune.missy@bluewin.ch","026 667 20 55","1565","Route des Vernettes","2","http://www.missy.ch"
"Administration communale de Moiry","Moiry","greffe@moiry.ch","021 866 13 83","1148","Place de l'Eglise","2","http://www.moiry.ch"
"Administration communale de Montagny","Montagny (FR)","office@montagny-fr.ch","026 662 46 46","1774","Route des Buissons","","http://www.montagny-fr.ch"
"Gemeindeverwaltung","Mönthal","gemeinde@moenthal.ch","056 284 14 73","5237","Hauptstrasse","166","http://www.moenthal.ch/"
"Administration communale","Montcherand","greffe@montcherand.ch","024 441 73 77 ","1354","","","http://www.montcherand.ch"
"Commune de Montet (Glâne)","Montet (Glâne)","commune@montet-glane.ch","021 909 41 80","1674","Impasse Champ le Derrey","6","http://www.montet-glane.ch"
"Comune di Monteceneri","Monteceneri","info@monteceneri.ch","091 936 10 30","6804","Via Cantonale","65","https://www.monteceneri.ch/"
"Comune di Monteggio","Monteggio","cancelleria@monteggio.ch","091 608 12 16","6996","","","http://www.monteggio.ch/"
"Administration communale","Montanaire","http://www.montanaire.ch/contact","021 905 09 30","1410","Rue de la Porte","3","http://www.montanaire.ch/"
"Administration communale","Montilliez","greffe@montilliez.ch","021 881 49 12","1041","Route de Sugnens","4","http://www.montilliez.ch/"
"Administration communale de Mont-la-Ville","Mont-la-Ville","mont-la-ville@bluewin.ch","021 864 37 09","1148","Route de la Pièce","","http://www.mont-la-ville.ch"
"Administration communale","Monthey","administration@monthey.ch","024 475 75 11","1870","Pl. de l'Hôtel-de-Ville","2","http://www.monthey.ch"
"Bureau communal","Montfaucon","info@montfaucon.ch","032 955 11 22","2362","Route de Péchillard","","http://www.montfaucon.ch"
"Administration communale","Mont-Tramelan","info@mont-tramelan.ch","032 487 62 53","2723","","","https://mont-tramelan.ch/"
"Administration communale","Mont-sur-Rolle","greffe@mont-sur-rolle.ch","021 821 11 85","1185","Route du Château","1","http://www.mont-sur-rolle.ch"
"Commune de Mont-Vully","Mont-Vully","info@mont-vully.ch","026 673 90 40","1786"," Rte Principale","65","http://mont-vully.ch/"
"Commune de Montpreveyres","Montpreveyres","admin@montpreveyres.ch","021 903 25 13","1081","Rue du Village","10","http://www.montpreveyres.ch"
"Gemeinde Moosleerau","Moosleerau","moosleerau@moosleerau.ch","062 738 70 80","5054","Hubelstr.","220","http://www.moosleerau.ch"
"Administration communale","Mont-Noble","commune@mont-noble.ch","027 205 80 00","1973","","","https://www.mont-noble.ch/"
"Administration communale","Montricher","controle@montricher.ch","021 864 56 70","1147","Rue du Bourg","3","http://www.montricher.ch"
"Einwohnergemeinde Moosseedorf","Moosseedorf","gemeinde@moosseedorf.ch","031 850 13 13","3302","Schulhausstr.","1","http://www.moosseedorf.ch/de/index.php"
"Commune de Montreux","Montreux","commune@montreux.ch","021 962 77 77","1820","Grand-Rue","73","http://www.montreux.ch/"
"Amministrazione comunale","Morbio Inferiore","morbioinf@morbioinf.ch","091 695 46 10","6834","Piazzale Municipio","8","http://www.morbioinf.ch"
"Gemeindekanzlei Möriken-Wildegg","Möriken-Wildegg","gemeindekanzlei@moeriken-wildegg.ag.ch","062 887 11 11","5103","Dorfstrasse","1","http://www.moeriken-wildegg.ch"
"Gemeindeverwaltung","Mosnang","info@mosnang.ch","071 982 70 70 ","9607","Hinterdorfstr.","6","http://www.mosnang.ch"
"Einwohnergemeinde Mörigen","Mörigen","gemeinde@moerigen.ch","032 397 02 03","2572","Schulstrasse ","21","http://www.moerigen.ch/"
"Einwohnergemeinde Mörel-Filet","Mörel-Filet","gemeinde@moerel-filet.ch","027 927 28 27","3983","Furkastrasse","39","http://www.moerel-filet.ch/"
"Gemeindeverwaltung","Mörschwil","","071 868 78 78","9402","Schulstrasse","3","http://www.moerschwil.ch/"
"Administration communale","Morlon","commune@morlon.ch","026 912 38 30","1638","Au Village","46","http://www.morlon.ch"
"Administration communale","Morges","greffe@morges.ch","021 804 96 40","1110","Rue des Fossés 16","","http://www.morges.ch/fr/"
"Administration Communale ","Morrens (VD)","greffe@morrens.ch","021 731 95 30","1054","Place du Village ","1","http://www.morrens.ch/"
"Gemeindeverwaltung","Morschach","gemeinde@morschach.ch","041 825 13 30","6443","Schulstr.","6","http://www.morschach.ch"
"Municipio di Morcote","Morcote","municipio@morcote.ch","091 986 00 00","6922","riva da S. Antoni","","http://www.morcote.ch"
"Commune de Moutier","Moutier","info@moutier.ch","032 494 11 11","2740","Rue de l'Hôtel-de-Ville","1","http://www.moutier.ch/"
"Administration communale de Movelier","Movelier","administration@movelier.ch","032 431 12 82","2812","route du Câre","6","http://www.movelier.ch"
"Commune de Moudon","Moudon","info@moudon.ch","021 905 88 88","1510","Rue de l'Hôtel de Ville","10","http://www.moudon.ch"
"Gemeindeverwaltung ","Muhen","gemeindekanzlei@muhen.ch","062 737 16 16","5037","Schulstrasse ","10","http://www.muhen.ch/index1.htm"
"Gemeindeverwaltung Mümliswil-Ramiswil","Mümliswil-Ramiswil","info@muemliswil-ramiswil.ch","062 386 70 50","4717","Schmiedestrasse","11","http://www.muemliswil-ramiswil.ch"
"Einwohnergemeinde Mühleberg","Mühleberg","gemeindeschreiberei@muehleberg.ch  ","031 754 14 14","3203","Kirchweg ","4","http://www.muehleberg.ch"
"Gemeinde Mühlau","Mühlau","gemeinde@muehlau.ch","056 668 17 91","5642","Rüstenschwilerstr.","8","http://www.muehlau.ch/"
"Gemeindeverwaltung","Müllheim","info@muellheim.ch","052 762 72 12","8555","Frauenfelderstr.","4","http://www.müllheim.ch"
"Gemeindeverwaltung","Mülligen","gemeindekanzlei@muelligen.ch","056 225 12 70 ","5243","Stockfeldstr.","1","http://www.muelligen.ch/"
"Gemeindekanzlei Mumpf","Mumpf","gemeindekanzlei@mumpf.ch","062 866 11 11","4322","Schulgasse","1","http://www.mumpf.ch/"
"Gemeinde Münchenstein","Münchenstein","gemeindeverwaltung@muenchenstein.bl.ch","061 416 11 00","4142","Schulackerstrasse","4","http://www.muenchenstein.ch"
"Gemeindeverwaltung","Münchenbuchsee","info@muenchenbuchsee.ch","031 868 81 11","3053","Bernstrasse","8+12","https://www.muenchenbuchsee.ch/"
"Gemeindeverwaltung Münchwilen","Münchwilen (AG)","gemeinde@muenchwilen-ag.ch","062 866 60 30","4333","Alte Rebenstr.","6","http://www.muenchwilen-ag.ch"
"Politische Gemeinde","Münchwilen (TG)","info@muenchwilen.ch ","071 969 11 11","9542","Im Zentrum","4","http://www.muenchwilen.ch"
"Gemeindeverwaltung Münchenwiler","Münchenwiler","info@muenchenwiler.ch","026 670 70 80","1797","Grissachstrasse","30","http://www.muenchenwiler.ch"
"Gemeindeverwaltung Münsingen","Münsingen","praesidiales@muensingen.ch","031 724 51 11","3110","Neue Bahnhofstrasse","4","http://www.muensingen.ch"
"Gemeindeverwaltung","Muntelier","gemeinde@muntelier.ch","026 670 41 50","3286","Hauptstr.","67","http://www.muntelier.ch/"
"Gemeindeverwaltung","Müntschemier","info@muentschemier.ch","032 313 17 72","3225","Dorfplatz ","2","http://www.muentschemier.ch/index.php/home"
"Gemeindeverwaltung","Münsterlingen","gemeinde@muensterlingen.ch","071 686 85 55","8596","Klosterstr.","4","http://www.muensterlingen.ch"
"Gemeinde Muntogna da Schons","Muntogna da Schons","gemeinde@mdschons.ch","081 661 22 61","7433","Farden","40","https://www.mdschons.ch/"
"Cancelleria comunale","Muralto","comune@muralto.ch","091 735 89 70 ","6600","via Municipio","3","http://www.muralto.ch/"
"Gemeindeverwaltung Muri","Muri (AG)","kanzlei@muri.ch","056 675 52 10","5630","Seetalstr.","6","http://www.muri.ch"
"Gemeindeverwaltung","Muttenz","info@muttenz.bl.ch","061 466 62 62","4132","Kirchplatz","3","http://www.muttenz.ch"
"Commune de Mutrux","Mutrux","cmutrux@bluewin.ch","024 434 10 40","1428","","","http://www.communal.ch/net/default.asp?NoOFS=5563&Lng=F"
"Gemeinde Murgenthal","Murgenthal","info@murgenthal.ch","062 917 00 17","4853","Hauptstrasse","46","http://www.murgenthal.ch"
"Commune de Muriaux","Muriaux","commune@muriaux.ch","032 951 19 06","2338","","","http://www.muriaux.ch/"
"Gemeinde Murten","Murten","gemeinde@murten-morat.ch","026 672 61 11","3280","Rathausgasse","17","http://www.murten-morat.ch"
